vid,uid,s_min,s_sec,a_obj,split,label
-HhLQTm8yTg,-HhLQTm8yTg_1000_6000,0,1,tabla,train,v1s
-hqM85LZw7c,-hqM85LZw7c_0_5000,0,0,dog,test,v1s
-HXwnBVE19E,-HXwnBVE19E_0_5000,0,0,horse,test,v1s
-i0dTCl0rmE,-i0dTCl0rmE_0_5000,0,0,woman,train,v1s
-I55yxRneik,-I55yxRneik_3000_13000,0,3,lion,train,v2
-i6jt-aEX8g,-i6jt-aEX8g_330000_340000,5,30,harp,val,v2
-I8C3cRr5TY,-I8C3cRr5TY_2000_7000,0,2,woman,val,v1s
-iBBiFy4x_M,-iBBiFy4x_M_432000_442000,7,12,frying-food,test,v2
-IBtBeR6B00,-IBtBeR6B00_0_5000,0,0,car,train,v1s
-ibyOdhBlOk,-ibyOdhBlOk_174000_184000,2,54,hen,val,v2
-igLMcvvXAg,-igLMcvvXAg_5000_10000,0,5,violin,val,v1s
-II-7qJxKPc,-II-7qJxKPc_0_5000,0,0,bus,test,v1s
-iPvFoDVJLM,-iPvFoDVJLM_23000_33000,0,23,dog_man,test,v2
-iPvFoDVJLM,-iPvFoDVJLM_36000_46000,0,36,dog,test,v2
-iPvFoDVJLM,-iPvFoDVJLM_50000_60000,0,50,dog_man,test,v2
-iPvFoDVJLM,-iPvFoDVJLM_77000_87000,1,17,dog_man,test,v2
-iPvFoDVJLM,-iPvFoDVJLM_96000_106000,1,36,dog_man,test,v2
-iPvFoDVJLM,-iPvFoDVJLM_110000_120000,1,50,dog_man,test,v2
-iPvFoDVJLM,-iPvFoDVJLM_124000_134000,2,4,dog,test,v2
-iPvFoDVJLM,-iPvFoDVJLM_158000_168000,2,38,dog_man,test,v2
-iPvFoDVJLM,-iPvFoDVJLM_182000_192000,3,2,man,test,v2
-iPvFoDVJLM,-iPvFoDVJLM_315000_325000,5,15,dog_man,test,v2
-iPvFoDVJLM,-iPvFoDVJLM_326000_336000,5,26,dog_man,test,v2
-iPvFoDVJLM,-iPvFoDVJLM_440000_450000,7,20,dog,test,v2
-iPvFoDVJLM,-iPvFoDVJLM_646000_656000,10,46,man,test,v2
-Is-xwitsSQ,-Is-xwitsSQ_1000_6000,0,1,woman,train,v1s
-J6zdj9wzAU,-J6zdj9wzAU_127000_137000,2,7,lion,train,v2
-j9x-d4ZqtY,-j9x-d4ZqtY_0_5000,0,0,violin,test,v1s
-jaNyviaZ0c,-jaNyviaZ0c_1000_6000,0,1,woman,train,v1s
-jcWMBunJng,-jcWMBunJng_20000_30000,0,20,piano,train,v2
-jcWMBunJng,-jcWMBunJng_60000_70000,1,0,flute_piano_man,train,v2
-jcWMBunJng,-jcWMBunJng_180000_190000,3,0,flute_piano,train,v2
-JdUSVmQq88,-JdUSVmQq88_5000_10000,0,5,woman,train,v1s
-jFHr-IveOw,-jFHr-IveOw_0_5000,0,0,guitar,test,v1s
-jMGDLoDR48,-jMGDLoDR48_5000_10000,0,5,emergency-car,train,v1s
-jmQrNEAr54,-jmQrNEAr54_12000_22000,0,12,donkey,train,v2
-JobP06hFwA,-JobP06hFwA_0_5000,0,0,marimba,val,v1s
-jOC8Eb8Il8,-jOC8Eb8Il8_5000_10000,0,5,woman,test,v1s
-jpvGQmpnLQ,-jpvGQmpnLQ_5000_10000,0,5,wolf,train,v1s
-JtpqwcTYGA,-JtpqwcTYGA_0_5000,0,0,woman,train,v1s
-JvWk-7okCI,-JvWk-7okCI_0_5000,0,0,woman,train,v1s
-JxhtCzoQnI,-JxhtCzoQnI_0_5000,0,0,woman,train,v1s
-k199QGbju0,-k199QGbju0_0_5000,0,0,horse,train,v1s
-K1BRF6qng8,-K1BRF6qng8_0_5000,0,0,woman,train,v1s
-KECxvZZHYg,-KECxvZZHYg_5000_10000,0,5,helicopter,val,v1s
-KECxvZZHYg,-KECxvZZHYg_21000_31000,0,21,helicopter,train,v2
-kIDLwKgUuM,-kIDLwKgUuM_5000_10000,0,5,woman,train,v1s
-kNCc3fM7mQ,-kNCc3fM7mQ_0_5000,0,0,marimba,train,v1s
-kr4SUjnm88,-kr4SUjnm88_0_10000,0,0,emergency-car,test,v2
-kr4SUjnm88,-kr4SUjnm88_19000_29000,0,19,emergency-car,test,v2
-kWZg6wJj-o,-kWZg6wJj-o_3000_13000,0,3,sheep,train,v2
-kZVoaYYU6o,-kZVoaYYU6o_0_5000,0,0,bus,train,v1s
-LaELrishqU,-LaELrishqU_89000_99000,1,29,guitar_man,train,v2
-LaELrishqU,-LaELrishqU_151000_161000,2,31,guitar_man,train,v2
-lcQmiz75XE,-lcQmiz75XE_5000_10000,0,5,woman,val,v1s
-lgSmVKN1VY,-lgSmVKN1VY_0_5000,0,0,violin,train,v1s
-LGTb-xyjzA,-LGTb-xyjzA_0_10000,0,0,emergency-car,train,v2
-lhNIAPKfOo,-lhNIAPKfOo_0_5000,0,0,guitar,train,v1s
-LR6jZzVFHs,-LR6jZzVFHs_0_5000,0,0,keyboard,test,v1s
-LrNmB50-nA,-LrNmB50-nA_0_5000,0,0,guitar,train,v1s
-lXA9EUuiVQ,-lXA9EUuiVQ_0_5000,0,0,guitar,train,v1s
-lXGJj-NMqQ,-lXGJj-NMqQ_5000_10000,0,5,lion,test,v1s
-mm4g324bU0,-mm4g324bU0_0_5000,0,0,guitar,train,v1s
-MqBuNdwrsk,-MqBuNdwrsk_5000_10000,0,5,woman,test,v1s
-MUg-WH0Ivk,-MUg-WH0Ivk_0_5000,0,0,violin,val,v1s
-MVWkWAUFTg,-MVWkWAUFTg_0_10000,0,0,sheep,train,v2
-MXSNjWmeGA,-MXSNjWmeGA_0_5000,0,0,woman,val,v1s
-NCD5jfkapA,-NCD5jfkapA_0_5000,0,0,violin,train,v1s
-ndoyDLk2VE,-ndoyDLk2VE_0_10000,0,0,piano_man,train,v2
-ndoyDLk2VE,-ndoyDLk2VE_153000_163000,2,33,woman_piano,train,v2
-njgrtk9oEI,-njgrtk9oEI_0_5000,0,0,mower,train,v1s
-njqm6R9Tko,-njqm6R9Tko_55000_65000,0,55,gun,train,v2
-NpIi1FoTXo,-NpIi1FoTXo_4000_9000,0,4,piano,train,v1s
-NvDh4fMiWc,-NvDh4fMiWc_0_5000,0,0,violin,train,v1s
-O_i9m2l_gA,-O_i9m2l_gA_0_5000,0,0,guitar,train,v1s
-ocADGlyaHc,-ocADGlyaHc_0_5000,0,0,helicopter,test,v1s
-OffILgY7Y4,-OffILgY7Y4_0_5000,0,0,tabla,train,v1s
-oI3MveSE_w,-oI3MveSE_w_0_5000,0,0,woman,train,v1s
-oIJ4vrZTUA,-oIJ4vrZTUA_5000_10000,0,5,piano,train,v1s
-OMdnou20dc,-OMdnou20dc_30000_40000,0,30,vacuum-cleaner,val,v2
-OSpN9z9WOg,-OSpN9z9WOg_19000_29000,0,19,clock,val,v2
-OTbClCJQKs,-OTbClCJQKs_5000_10000,0,5,marimba,test,v1s
-OtbfS_JWn4,-OtbfS_JWn4_0_5000,0,0,woman,train,v1s
-ou_mWdcBX4,-ou_mWdcBX4_16000_26000,0,16,sitar,val,v2
-ou_mWdcBX4,-ou_mWdcBX4_120000_130000,2,0,sitar,val,v2
-ovFIwvxiwI,-ovFIwvxiwI_0_5000,0,0,gun,train,v1s
-OWk1q8xH7s,-OWk1q8xH7s_0_5000,0,0,violin,test,v1s
-P4vTWptn54,-P4vTWptn54_6000_16000,0,6,guitar,train,v2
-P4vTWptn54,-P4vTWptn54_25000_35000,0,25,guitar_man,train,v2
-P4vTWptn54,-P4vTWptn54_115000_125000,1,55,guitar_man,train,v2
-p7V24IWSbs,-p7V24IWSbs_0_5000,0,0,woman,train,v1s
-pbxZsS46l0,-pbxZsS46l0_0_5000,0,0,horse,train,v1s
-pIbzQqpB7M,-pIbzQqpB7M_0_5000,0,0,woman,val,v1s
-PMlBj8IuDA,-PMlBj8IuDA_0_5000,0,0,woman,test,v1s
-PN3OIo-oT4,-PN3OIo-oT4_5000_10000,0,5,emergency-car,test,v1s
-puNE6Pq7Jo,-puNE6Pq7Jo_0_5000,0,0,violin,train,v1s
-Qap2iJF8pI,-Qap2iJF8pI_3000_8000,0,3,woman,test,v1s
-qB-Uz-0Bvs,-qB-Uz-0Bvs_2000_7000,0,2,ukulele,train,v1s
-qbPc4nh5ac,-qbPc4nh5ac_0_5000,0,0,horse,val,v1s
-QIKyCQAFkQ,-QIKyCQAFkQ_0_5000,0,0,guitar,train,v1s
-QjYRWTAMhM,-QjYRWTAMhM_0_5000,0,0,guitar,train,v1s
-QLfr-nYbPA,-QLfr-nYbPA_25000_35000,0,25,guitar,test,v2
-QLfr-nYbPA,-QLfr-nYbPA_120000_130000,2,0,guitar,test,v2
-QLfr-nYbPA,-QLfr-nYbPA_200000_210000,3,20,guitar,test,v2
-QlgGKvOyqs,-QlgGKvOyqs_3000_8000,0,3,lion,train,v1s
-qsq2azVqiY,-qsq2azVqiY_0_5000,0,0,guitar,train,v1s
-QYcCxdc5gM,-QYcCxdc5gM_0_5000,0,0,guitar,train,v1s
-qYiJpX6cHc,-qYiJpX6cHc_5000_10000,0,5,car,train,v1s
-qymcBqBEN4,-qymcBqBEN4_0_5000,0,0,helicopter,test,v1s
-qymcBqBEN4,-qymcBqBEN4_10000_20000,0,10,helicopter,train,v2
-R69Fa-mCaY,-R69Fa-mCaY_0_5000,0,0,saw,train,v1s
-R7YU8bHwBg,-R7YU8bHwBg_0_5000,0,0,piano,train,v1s
-rCiy-9aYTE,-rCiy-9aYTE_0_5000,0,0,guitar,train,v1s
-rdjUIVtyZg,-rdjUIVtyZg_5000_10000,0,5,car,train,v1s
-RdYRbblnyU,-RdYRbblnyU_0_10000,0,0,piano_clarinet,train,v2
-RdYRbblnyU,-RdYRbblnyU_10000_20000,0,10,piano_clarinet,train,v2
-RdYRbblnyU,-RdYRbblnyU_95000_105000,1,35,piano_clarinet,train,v2
-RdYRbblnyU,-RdYRbblnyU_186000_196000,3,6,piano_clarinet,train,v2
-rIH111gwEI,-rIH111gwEI_0_5000,0,0,horse,train,v1s
-RLjOOpDs9k,-RLjOOpDs9k_100000_110000,1,40,clock,train,v2
-rmsTQG908c,-rmsTQG908c_0_5000,0,0,mower,train,v1s
-rowxr24Xuw,-rowxr24Xuw_5000_10000,0,5,woman,test,v1s
-RQsgdKdmoo,-RQsgdKdmoo_0_5000,0,0,guitar,train,v1s
-s2G3Kto0Gw,-s2G3Kto0Gw_0_5000,0,0,keyboard,train,v1s
-sHU_eBlh9s,-sHU_eBlh9s_0_5000,0,0,guitar,test,v1s
-SIf6epg9cU,-SIf6epg9cU_5000_10000,0,5,wolf,train,v1s
-SkaeD74V8Y,-SkaeD74V8Y_0_5000,0,0,helicopter,val,v1s
-sLXskQMFWs,-sLXskQMFWs_0_5000,0,0,bus,train,v1s
-SPr6nTlav0,-SPr6nTlav0_170000_180000,2,50,vacuum-cleaner,train,v2
-SPr6nTlav0,-SPr6nTlav0_181000_191000,3,1,man_vacuum-cleaner,train,v2
-ss8ZeABGyY,-ss8ZeABGyY_35000_45000,0,35,helicopter,train,v2
-ss8ZeABGyY,-ss8ZeABGyY_110000_120000,1,50,helicopter,train,v2
-StBx31J1As,-StBx31J1As_0_5000,0,0,guitar,val,v1s
-StHeHGyakY,-StHeHGyakY_0_5000,0,0,piano,train,v1s
-sVbl5dpQFs,-sVbl5dpQFs_0_10000,0,0,handpan,train,v2
-sVbl5dpQFs,-sVbl5dpQFs_130000_140000,2,10,handpan,train,v2
-svl89zIevs,-svl89zIevs_0_5000,0,0,piano,test,v1s
-T06kz4MI20,-T06kz4MI20_0_5000,0,0,woman,train,v1s
-t5hV8VVvtI,-t5hV8VVvtI_0_5000,0,0,violin,test,v1s
-t7hvpjdCpY,-t7hvpjdCpY_3000_8000,0,3,piano,val,v1s
-tDIM9A_KOk,-tDIM9A_KOk_0_5000,0,0,helicopter,val,v1s
-teM3POwI7Q,-teM3POwI7Q_5000_10000,0,5,woman,train,v1s
-tIE2qVG1Bc,-tIE2qVG1Bc_5000_10000,0,5,car,val,v1s
-tR54w2GEOk,-tR54w2GEOk_0_5000,0,0,guitar,val,v1s
-tv917VfSS8,-tv917VfSS8_0_5000,0,0,guitar,train,v1s
-u5tbtyhBMA,-u5tbtyhBMA_35000_45000,0,35,emergency-car_motorcycle,test,v2
-uCaAAt8b8M,-uCaAAt8b8M_0_5000,0,0,woman,train,v1s
-uD_w-t4T2Q,-uD_w-t4T2Q_0_5000,0,0,emergency-car,train,v1s
-uD_w-t4T2Q,-uD_w-t4T2Q_3000_13000,0,3,emergency-car,train,v2
-uD_w-t4T2Q,-uD_w-t4T2Q_53000_63000,0,53,emergency-car,train,v2
-uD_w-t4T2Q,-uD_w-t4T2Q_91000_101000,1,31,emergency-car,train,v2
-uD_w-t4T2Q,-uD_w-t4T2Q_130000_140000,2,10,emergency-car,train,v2
-uD_w-t4T2Q,-uD_w-t4T2Q_210000_220000,3,30,emergency-car,train,v2
-uD_w-t4T2Q,-uD_w-t4T2Q_230000_240000,3,50,emergency-car,train,v2
-uD_w-t4T2Q,-uD_w-t4T2Q_258000_268000,4,18,emergency-car,train,v2
-uD_w-t4T2Q,-uD_w-t4T2Q_311000_321000,5,11,emergency-car,train,v2
-Udj_2z80ac,-Udj_2z80ac_0_5000,0,0,woman,train,v1s
-ue3k_aV6mY,-ue3k_aV6mY_0_5000,0,0,helicopter,train,v1s
-ue3k_aV6mY,-ue3k_aV6mY_26000_36000,0,26,helicopter,train,v2
-ue3k_aV6mY,-ue3k_aV6mY_69000_79000,1,9,helicopter,train,v2
-ue3k_aV6mY,-ue3k_aV6mY_227000_237000,3,47,helicopter,train,v2
-ue3k_aV6mY,-ue3k_aV6mY_300000_310000,5,0,helicopter,train,v2
-ue3k_aV6mY,-ue3k_aV6mY_325000_335000,5,25,helicopter,train,v2
-ue3k_aV6mY,-ue3k_aV6mY_373000_383000,6,13,helicopter,train,v2
-ue3k_aV6mY,-ue3k_aV6mY_470000_480000,7,50,helicopter,train,v2
-ue3k_aV6mY,-ue3k_aV6mY_633000_643000,10,33,helicopter,train,v2
-ue3k_aV6mY,-ue3k_aV6mY_680000_690000,11,20,helicopter,train,v2
-ue3k_aV6mY,-ue3k_aV6mY_765000_775000,12,45,helicopter,train,v2
-ue3k_aV6mY,-ue3k_aV6mY_1015000_1025000,16,55,helicopter,train,v2
-ue3k_aV6mY,-ue3k_aV6mY_1570000_1580000,26,10,helicopter,train,v2
-ue3k_aV6mY,-ue3k_aV6mY_1840000_1850000,30,40,helicopter,train,v2
-uGNLw30__A,-uGNLw30__A_0_5000,0,0,guitar,val,v1s
-UGNqh-iwAo,-UGNqh-iwAo_17000_27000,0,17,woman_guitar,train,v2
-UGNqh-iwAo,-UGNqh-iwAo_70000_80000,1,10,woman_guitar,train,v2
-UjHThfWx_o,-UjHThfWx_o_2000_7000,0,2,mower,train,v1s
-uKCpJHTwZ8,-uKCpJHTwZ8_1000_6000,0,1,piano,train,v1s
-UxUAolRV-g,-UxUAolRV-g_0_5000,0,0,emergency-car,train,v1s
-V-3H5lOA2k,-V-3H5lOA2k_0_5000,0,0,mower,val,v1s
-V3o2cvrYwg,-V3o2cvrYwg_8000_18000,0,8,pipa_guzheng,train,v2
-vHBQ7ps8aA,-vHBQ7ps8aA_5000_10000,0,5,woman,test,v1s
-VI2IRq17rs,-VI2IRq17rs_251000_261000,4,11,bell,train,v2
-VIDhMaXaSA,-VIDhMaXaSA_0_5000,0,0,piano,train,v1s
-vJw-B41tXA,-vJw-B41tXA_0_5000,0,0,guitar,train,v1s
-VTAtBy_jiI,-VTAtBy_jiI_0_5000,0,0,helicopter,train,v1s
-vUcGFlGbDw,-vUcGFlGbDw_2000_7000,0,2,woman,train,v1s
-VZN4iUSkQk,-VZN4iUSkQk_0_5000,0,0,horse,train,v1s
-wb3JWo4qTg,-wb3JWo4qTg_0_10000,0,0,woman,train,v2
-wb3JWo4qTg,-wb3JWo4qTg_30000_40000,0,30,woman,train,v2
-wb3JWo4qTg,-wb3JWo4qTg_100000_110000,1,40,woman,train,v2
-wb3JWo4qTg,-wb3JWo4qTg_140000_150000,2,20,woman,train,v2
-wb3JWo4qTg,-wb3JWo4qTg_150000_160000,2,30,woman,train,v2
-wb3JWo4qTg,-wb3JWo4qTg_210000_220000,3,30,woman,train,v2
-wb3JWo4qTg,-wb3JWo4qTg_230000_240000,3,50,woman,train,v2
-wb3JWo4qTg,-wb3JWo4qTg_250000_260000,4,10,woman,train,v2
-wb3JWo4qTg,-wb3JWo4qTg_270000_280000,4,30,woman,train,v2
-wb3JWo4qTg,-wb3JWo4qTg_320000_330000,5,20,woman,train,v2
-wb3JWo4qTg,-wb3JWo4qTg_380000_390000,6,20,woman,train,v2
-wb3JWo4qTg,-wb3JWo4qTg_400000_410000,6,40,woman,train,v2
-wb3JWo4qTg,-wb3JWo4qTg_430000_440000,7,10,woman,train,v2
-wb3JWo4qTg,-wb3JWo4qTg_500000_510000,8,20,woman,train,v2
-wb3JWo4qTg,-wb3JWo4qTg_510000_520000,8,30,woman,train,v2
-wb3JWo4qTg,-wb3JWo4qTg_610000_620000,10,10,woman,train,v2
-wcwrkUJwhM,-wcwrkUJwhM_4000_9000,0,4,violin,train,v1s
-wfnaQQEPqs,-wfnaQQEPqs_0_5000,0,0,guitar,test,v1s
-wHU0MVeKSQ,-wHU0MVeKSQ_5000_10000,0,5,gun,train,v1s
-wIb1d00Fmc,-wIb1d00Fmc_0_5000,0,0,guitar,val,v1s
-WJhluODkxM,-WJhluODkxM_95000_105000,1,35,man,train,v2
-WJhluODkxM,-WJhluODkxM_242000_252000,4,2,tractor_man,train,v2
-Wm4-PI6U5o,-Wm4-PI6U5o_0_5000,0,0,piano,train,v1s
-WnE2d9e69U,-WnE2d9e69U_0_5000,0,0,gun,train,v1s
-WNELSjjnJc,-WNELSjjnJc_0_5000,0,0,keyboard,val,v1s
-WNELSjjnJc,-WNELSjjnJc_45000_55000,0,45,keyboard,train,v2
-Wr1LEmgz9w,-Wr1LEmgz9w_5000_10000,0,5,helicopter,train,v1s
-wvdBDsvSmc,-wvdBDsvSmc_0_5000,0,0,lion,train,v1s
-WyUAnVpexc,-WyUAnVpexc_5000_10000,0,5,helicopter,train,v1s
-X0E4OYFg-4,-X0E4OYFg-4_2000_7000,0,2,horse,test,v1s
-x360DnCJ5g,-x360DnCJ5g_4000_9000,0,4,woman,test,v1s
-X4IN3lxjWk,-X4IN3lxjWk_5000_10000,0,5,saw,val,v1s
-x5WApNWUNk,-x5WApNWUNk_1000_11000,0,1,hen,test,v2
-x5WApNWUNk,-x5WApNWUNk_73000_83000,1,13,hen,test,v2
-x5WApNWUNk,-x5WApNWUNk_176000_186000,2,56,hen,test,v2
-x5WApNWUNk,-x5WApNWUNk_204000_214000,3,24,hen,test,v2
-x5WApNWUNk,-x5WApNWUNk_240000_250000,4,0,hen,test,v2
-x5YGbGu3Oo,-x5YGbGu3Oo_195000_205000,3,15,man_clipper,val,v2
-x5YGbGu3Oo,-x5YGbGu3Oo_206000_216000,3,26,clipper,val,v2
-x7xMm47pfc,-x7xMm47pfc_5000_10000,0,5,lion,train,v1s
-x8HgXnpf0s,-x8HgXnpf0s_3000_8000,0,3,emergency-car,train,v1s
-x9Ux6FfYcs,-x9Ux6FfYcs_5000_10000,0,5,car,train,v1s
-xAV5gE5YjI,-xAV5gE5YjI_25000_35000,0,25,sheep,train,v2
-Xip1VjslpA,-Xip1VjslpA_5000_15000,0,5,piano_trumpet,train,v2
-Xip1VjslpA,-Xip1VjslpA_23000_33000,0,23,piano_trumpet,train,v2
-XIpY07w9rQ,-XIpY07w9rQ_0_5000,0,0,helicopter,train,v1s
-XJ1i40XSIw,-XJ1i40XSIw_0_5000,0,0,violin,train,v1s
-XL3T2VUZ0k,-XL3T2VUZ0k_0_5000,0,0,guitar,train,v1s
-XnPjiPiRAM,-XnPjiPiRAM_0_5000,0,0,tabla,train,v1s
-xpc63hW7Wk,-xpc63hW7Wk_0_5000,0,0,bird,test,v1s
-xSgTIOGmGQ,-xSgTIOGmGQ_0_5000,0,0,woman,train,v1s
-XW1Bzw0CL0,-XW1Bzw0CL0_0_5000,0,0,marimba,train,v1s
-yOoQLNqLo4,-yOoQLNqLo4_1000_6000,0,1,guitar,val,v1s
-Yrb1onhsnE,-Yrb1onhsnE_0_5000,0,0,guitar,val,v1s
-YTcfKZNyEI,-YTcfKZNyEI_0_5000,0,0,guitar,train,v1s
-yVKa-U3U2g,-yVKa-U3U2g_5000_10000,0,5,car,train,v1s
-yVlxH01sYQ,-yVlxH01sYQ_0_5000,0,0,violin,train,v1s
-yxiMCu_7vc,-yxiMCu_7vc_0_5000,0,0,woman,train,v1s
-z--VHgH4ho,-z--VHgH4ho_0_5000,0,0,horse,val,v1s
-Z0VMUfYaSM,-Z0VMUfYaSM_0_5000,0,0,car,train,v1s
-Z2JSzfsMZk,-Z2JSzfsMZk_0_5000,0,0,car,train,v1s
-z4OZ7ls5Bo,-z4OZ7ls5Bo_2000_7000,0,2,ukulele,test,v1s
-Z5EdwWjdwg,-Z5EdwWjdwg_0_5000,0,0,ukulele,train,v1s
-ZgzhlCiE5M,-ZgzhlCiE5M_5000_10000,0,5,woman,train,v1s
-zlobk6YPw4,-zlobk6YPw4_5000_10000,0,5,bird,train,v1s
-ZPawlysHnc,-ZPawlysHnc_0_5000,0,0,violin,train,v1s
-ZpUc4_zXHQ,-ZpUc4_zXHQ_0_5000,0,0,guitar,train,v1s
-zs-euLsFTY,-zs-euLsFTY_0_5000,0,0,guitar,test,v1s
0_F8gJDq-vY,0_F8gJDq-vY_2000_12000,0,2,sheep,train,v2
0_F8gJDq-vY,0_F8gJDq-vY_25000_35000,0,25,sheep,train,v2
0_IpxftJCCo,0_IpxftJCCo_2000_7000,0,2,ukulele,train,v1s
0_ppreuPMuk,0_ppreuPMuk_0_5000,0,0,piano,val,v1s
0_skbUzy2Yw,0_skbUzy2Yw_1000_6000,0,1,woman,train,v1s
0_yN1k-S99I,0_yN1k-S99I_0_5000,0,0,keyboard,train,v1s
0_yN1k-S99I,0_yN1k-S99I_30000_40000,0,30,keyboard,test,v2
0-52H7-ABkM,0-52H7-ABkM_0_5000,0,0,woman,test,v1s
0-QsvvBcReI,0-QsvvBcReI_0_5000,0,0,guitar,val,v1s
0-vcLH45brE,0-vcLH45brE_1000_11000,0,1,emergency-car,train,v2
0-vcLH45brE,0-vcLH45brE_45000_55000,0,45,emergency-car,train,v2
004KfU7bgyg,004KfU7bgyg_0_5000,0,0,violin,train,v1s
00Ag326f4gs,00Ag326f4gs_5000_10000,0,5,keyboard,train,v1s
00iOpkMOAAU,00iOpkMOAAU_5000_10000,0,5,woman,train,v1s
00k9tRb3q8E,00k9tRb3q8E_158000_168000,2,38,man_clipper,train,v2
00k9tRb3q8E,00k9tRb3q8E_176000_186000,2,56,clipper,train,v2
00kDmdRICKE,00kDmdRICKE_5000_10000,0,5,woman,val,v1s
00lWpPDEH9c,00lWpPDEH9c_0_5000,0,0,saw,val,v1s
00pbt6aJV8Y,00pbt6aJV8Y_352000_362000,5,52,vacuum-cleaner,train,v2
00pOYhQi0JY,00pOYhQi0JY_3000_8000,0,3,ukulele,train,v1s
00Ud7c2WEoM,00Ud7c2WEoM_0_5000,0,0,guitar,train,v1s
00UtJ1UoO5Q,00UtJ1UoO5Q_0_5000,0,0,woman,train,v1s
01uIJMwnUvA_0,01uIJMwnUvA_0,0,0,man_ukulele,train,v1m
01uIJMwnUvA_1,01uIJMwnUvA_1,0,0,man,train,v1m
024k2nxvSRI,024k2nxvSRI_144000_154000,2,24,woman_donkey,train,v2
02mPLSkKHA0,02mPLSkKHA0_0_5000,0,0,guitar,val,v1s
02sD1KJeoGA,02sD1KJeoGA_50000_60000,0,50,frying-food,val,v2
02sD1KJeoGA,02sD1KJeoGA_125000_135000,2,5,frying-food,val,v2
02UahUjIv5A,02UahUjIv5A_24000_34000,0,24,hen,train,v2
03-DiPMGjO4,03-DiPMGjO4_5000_10000,0,5,bus,test,v1s
03fGTwkSBWs,03fGTwkSBWs_0_5000,0,0,gun,test,v1s
03FKtpwxQ9c,03FKtpwxQ9c_4000_9000,0,4,ukulele,train,v1s
03pl-tlTpxI,03pl-tlTpxI_0_5000,0,0,ukulele,train,v1s
03VaAW9NZq4,03VaAW9NZq4_0_5000,0,0,keyboard,test,v1s
042PHFIpEwU,042PHFIpEwU_1000_6000,0,1,woman,train,v1s
047Ivb3e-bE,047Ivb3e-bE_5000_10000,0,5,wolf,test,v1s
04IUHjj3lpA,04IUHjj3lpA_0_5000,0,0,keyboard,train,v1s
04IUHjj3lpA,04IUHjj3lpA_30000_40000,0,30,keyboard,train,v2
04TBpsFSwQ8,04TBpsFSwQ8_2000_7000,0,2,gun,train,v1s
04vdECGx-8k,04vdECGx-8k_0_5000,0,0,guitar,train,v1s
052s5vlSKn0,052s5vlSKn0_2000_7000,0,2,guitar,train,v1s
05BlevkBrPg,05BlevkBrPg_0_5000,0,0,guitar,train,v1s
05fWVEnDyDA,05fWVEnDyDA_5000_10000,0,5,bus,train,v1s
05sksuAixjY,05sksuAixjY_5000_10000,0,5,horse,train,v1s
06dCAQutFeI,06dCAQutFeI_0_5000,0,0,violin,train,v1s
06jh_gWTZvA,06jh_gWTZvA_5000_10000,0,5,woman,val,v1s
06v9SZXB004,06v9SZXB004_0_5000,0,0,marimba,train,v1s
077_m7wNT3I,077_m7wNT3I_0_5000,0,0,dog,train,v1s
07UvWKjEA9I,07UvWKjEA9I_0_5000,0,0,woman,train,v1s
07VrWc7ftlo,07VrWc7ftlo_1000_11000,0,1,saxophone,train,v2
081Cy9LxZiQ,081Cy9LxZiQ_1000_6000,0,1,guitar,test,v1s
081dgPO47vE,081dgPO47vE_1000_6000,0,1,car,train,v1s
082Xop2Twaw,082Xop2Twaw_0_5000,0,0,emergency-car,test,v1s
08AIDeqC0fU,08AIDeqC0fU_0_5000,0,0,guitar,train,v1s
08DFgv1nRSg,08DFgv1nRSg_20000_30000,0,20,airplane,val,v2
08DFgv1nRSg,08DFgv1nRSg_36000_46000,0,36,airplane,val,v2
08JPA8pN1pU,08JPA8pN1pU_14000_24000,0,14,flute,train,v2
08zhZZn29jc,08zhZZn29jc_0_5000,0,0,saw,train,v1s
095CdSbYrFc,095CdSbYrFc_4000_9000,0,4,mower,train,v1s
09BzVkhVfTI,09BzVkhVfTI_0_5000,0,0,guitar,train,v1s
09mLJftOYsc,09mLJftOYsc_0_5000,0,0,emergency-car,val,v1s
09mLJftOYsc,09mLJftOYsc_43000_53000,0,43,emergency-car,train,v2
09pZj6CEvRw,09pZj6CEvRw_250000_260000,4,10,bell,train,v2
09qUhBfyFcc,09qUhBfyFcc_0_5000,0,0,piano,train,v1s
09S4On2TfGw,09S4On2TfGw_0_5000,0,0,bus,train,v1s
09TqAPwOBFs,09TqAPwOBFs_3000_13000,0,3,marimba,train,v2
09woAm5A_0E,09woAm5A_0E_2000_12000,0,2,off-the-screen,train,v2
0A8GDN9x_6Q,0A8GDN9x_6Q_1000_6000,0,1,marimba,train,v1s
0abm6KF1U3g,0abm6KF1U3g_0_5000,0,0,tabla,val,v1s
0AcFEwUx1IQ,0AcFEwUx1IQ_24000_34000,0,24,pig,train,v2
0aDxXpN5XdA,0aDxXpN5XdA_4000_9000,0,4,tabla,train,v1s
0av4Hw8gGPc,0av4Hw8gGPc_4000_9000,0,4,woman,train,v1s
0b06i5LzIFw,0b06i5LzIFw_0_5000,0,0,cat,val,v1s
0bAhdllydes,0bAhdllydes_3000_13000,0,3,missile-rocket,test,v2
0BbNMmop7Q0,0BbNMmop7Q0_5000_10000,0,5,woman,train,v1s
0BDnRWee0NU,0BDnRWee0NU_0_5000,0,0,guitar,train,v1s
