vid,uid,s_min,s_sec,a_obj,split,label
SFVZ2OklsVM,SFVZ2OklsVM_3030000_3040000,50,30,accordion_guitar_man,seen_train,v2
oAPd5djYx0c,oAPd5djYx0c_162000_172000,2,42,woman_guitar,seen_train,v2
5C7OCirNAe4,5C7OCirNAe4_15000_25000,0,15,man_motorcycle,seen_train,v2
k35blcO8Z7k,k35blcO8Z7k_700000_710000,11,40,woman,seen_train,v2
1XmwFLmxvCM,1XmwFLmxvCM_40000_50000,0,40,woman_piano,seen_train,v2
GtVX2Z10Iw8_0,GtVX2Z10Iw8_0,0,0,tabla,seen_train,v1m
8sE8zEnfvEg,8sE8zEnfvEg_83000_93000,1,23,pig,seen_train,v2
PcdKAvd51l0,PcdKAvd51l0_983000_993000,16,23,train,seen_train,v2
c3enHqIWN3c,c3enHqIWN3c_20000_30000,0,20,ukulele,seen_train,v2
T-qm1kl43rM,T-qm1kl43rM_3000_13000,0,3,horse,seen_train,v2
UTES3FBPrvM,UTES3FBPrvM_840000_850000,14,0,woman_man,seen_train,v2
fVqjdaoC9lY,fVqjdaoC9lY_100000_110000,1,40,duck,seen_train,v2
LR24x_BZ85I,LR24x_BZ85I_423000_433000,7,3,man,seen_train,v2
7-3gAjlryvQ,7-3gAjlryvQ_40000_50000,0,40,erhu,seen_train,v2
URUkK0bzULI,URUkK0bzULI_20000_30000,0,20,marimba,seen_train,v2
CknLWK9nRK4,CknLWK9nRK4_378000_388000,6,18,tabla,seen_train,v2
jME9QyhHS_0,jME9QyhHS_0_15000_25000,0,15,woman,seen_train,v2
ZEDvxmeBMqg,ZEDvxmeBMqg_184000_194000,3,4,axe_man,seen_train,v2
CknLWK9nRK4,CknLWK9nRK4_21000_31000,0,21,tabla,seen_train,v2
5lS4iiz_H7k,5lS4iiz_H7k_65000_75000,1,5,piano,seen_train,v2
1zhMhCmVCP0,1zhMhCmVCP0_60000_70000,1,0,piano,seen_train,v2
1hoqgyCNlZY,1hoqgyCNlZY_60000_70000,1,0,gun_man,seen_train,v2
08DFgv1nRSg,08DFgv1nRSg_36000_46000,0,36,airplane,seen_train,v2
bRTdQ3W88YE,bRTdQ3W88YE_120000_130000,2,0,man,seen_train,v2
oRQqy3WfQ40,oRQqy3WfQ40_110000_120000,1,50,man,seen_train,v2
DssK8C9eesY,DssK8C9eesY_0_10000,0,0,woman_bird,seen_train,v2
3Ywk5qqXmbw,3Ywk5qqXmbw_204000_214000,3,24,drum_guitar_man,seen_train,v2
f170h57Dips,f170h57Dips_104000_114000,1,44,woman_car_man,seen_train,v2
IOQ7SKga8aU,IOQ7SKga8aU_1275000_1285000,21,15,man,seen_train,v2
hp5l2Gnt2_I,hp5l2Gnt2_I_90000_100000,1,30,goose,seen_train,v2
HTCdCjA3r8w,HTCdCjA3r8w_152000_162000,2,32,man,seen_train,v2
De5YhqX0jdI,De5YhqX0jdI_0_10000,0,0,tuba,seen_train,v2
s2jrXY8rGVw,s2jrXY8rGVw_16000_26000,0,16,harmonica,seen_train,v2
4xhzacM1PSA,4xhzacM1PSA_7000_17000,0,7,cat,seen_train,v2
mntCE2Nui8Y,mntCE2Nui8Y_30000_40000,0,30,piano_violin,seen_train,v2
r5iS8I2M7XQ,r5iS8I2M7XQ_110000_120000,1,50,handpan,seen_train,v2
xfaa0hLcvoA,xfaa0hLcvoA_340000_350000,5,40,piano_cello_violin,seen_train,v2
ZWIdak6woRc,ZWIdak6woRc_435000_445000,7,15,woman_man,seen_train,v2
fQSZjLw8jVQ,fQSZjLw8jVQ_43000_53000,0,43,tank,seen_train,v2
kbeEMDpmVNU,kbeEMDpmVNU_24000_34000,0,24,woman,seen_train,v2
2QKv1iBsTJM,2QKv1iBsTJM_203000_213000,3,23,man_sorna,seen_train,v2
O-s6Dlz2Tmc,O-s6Dlz2Tmc_340000_350000,5,40,handpan,seen_train,v2
b8_5Q-7ijFw,b8_5Q-7ijFw_17000_27000,0,17,duck,seen_train,v2
AfymIcLvzG0,AfymIcLvzG0_15000_25000,0,15,gun,seen_train,v2
cl5DwZgV-hk,cl5DwZgV-hk_42000_52000,0,42,piano,seen_train,v2
cA_JiWof-ns,cA_JiWof-ns_60000_70000,1,0,piano,seen_train,v2
AGE-Seobelg,AGE-Seobelg_10000_20000,0,10,flute_piano,seen_train,v2
ZEDvxmeBMqg,ZEDvxmeBMqg_45000_55000,0,45,man,seen_train,v2
PcdKAvd51l0,PcdKAvd51l0_602000_612000,10,2,tractor_train,seen_train,v2
LOFX2UVozf8,LOFX2UVozf8_80000_90000,1,20,handpan,seen_train,v2
8mjr3AzE11s,8mjr3AzE11s_386000_396000,6,26,guitar_pipa,seen_train,v2
LQlLJWdCelw,LQlLJWdCelw_22000_32000,0,22,woman_piano_guitar,seen_train,v2
gzX-HVsKVyk,gzX-HVsKVyk_130000_140000,2,10,drum_guitar_man,seen_train,v2
GADqM956KEs,GADqM956KEs_0_10000,0,0,man,seen_train,v2
fGiL5OEzyf8,fGiL5OEzyf8_80000_90000,1,20,woman_guitar,seen_train,v2
L98-_994EVA,L98-_994EVA_64000_74000,1,4,tabla,seen_train,v2
N_h2R3roTDg,N_h2R3roTDg_110000_120000,1,50,handpan,seen_train,v2
rzKjN2en0H8,rzKjN2en0H8_1500000_1510000,25,0,accordion_drum_clarinet,seen_train,v2
H2B-KDVRlsc,H2B-KDVRlsc_5000_15000,0,5,sitar,seen_train,v2
uv1oExTpF_M,uv1oExTpF_M_405000_415000,6,45,violin,seen_train,v2
fLaiPBMG61E,fLaiPBMG61E_321000_331000,5,21,piano_erhu,seen_train,v2
wnAOz5N5oQE,wnAOz5N5oQE_697000_707000,11,37,dog_man,seen_train,v2
wqw-8rKCXI8,wqw-8rKCXI8_0_10000,0,0,saxophone,seen_train,v2
zizNGCqNTk4,zizNGCqNTk4_30000_40000,0,30,erhu,seen_train,v2
CRH0SBZ8SZg,CRH0SBZ8SZg_300000_310000,5,0,handpan,seen_train,v2
PC9Wyd2sBS0,PC9Wyd2sBS0_40000_50000,0,40,duck,seen_train,v2
IXK8nCfl9fM,IXK8nCfl9fM_29000_39000,0,29,marimba,seen_train,v2
ygrrc2Saf_8_10,ygrrc2Saf_8_10,0,0,man_dog,seen_train,v1m
ZCydAxIV-0Y,ZCydAxIV-0Y_10000_20000,0,10,saxophone,seen_train,v2
xfaa0hLcvoA,xfaa0hLcvoA_18000_28000,0,18,piano_cello_violin,seen_train,v2
5YUS9FOiIBs,5YUS9FOiIBs_16000_26000,0,16,trombone,seen_train,v2
P7PVWW0Hhzg,P7PVWW0Hhzg_54000_64000,0,54,harmonica,seen_train,v2
NXh_WM6sp4k,NXh_WM6sp4k_580000_590000,9,40,guitar_man,seen_train,v2
coB6lFmw_fs,coB6lFmw_fs_26000_36000,0,26,saxophone,seen_train,v2
Mat3hzBcqPQ,Mat3hzBcqPQ_235000_245000,3,55,airplane,seen_train,v2
JVjDa0NmfeE,JVjDa0NmfeE_116000_126000,1,56,cat,seen_train,v2
TO9gfsfQXo4,TO9gfsfQXo4_6000_16000,0,6,accordion,seen_train,v2
OBx79oY-RTc_0,OBx79oY-RTc_0,0,0,background,seen_train,v1m
dz2Rp5bISuE,dz2Rp5bISuE_40000_50000,0,40,sheep,seen_train,v2
-I55yxRneik,-I55yxRneik_3000_13000,0,3,lion,seen_train,v2
NEvlFzTkzl8,NEvlFzTkzl8_69000_79000,1,9,gun,seen_train,v2
8pCHm9pSZ-8,8pCHm9pSZ-8_62000_72000,1,2,bird,seen_train,v2
ui55_BsUBw8,ui55_BsUBw8_60000_70000,1,0,drum,seen_train,v2
E8zQtjE2Q0M,E8zQtjE2Q0M_45000_55000,0,45,handpan,seen_train,v2
nnuN-Zt60TM_1,nnuN-Zt60TM_1,0,0,violin,seen_train,v1m
EMTM6gxHUUA,EMTM6gxHUUA_182000_192000,3,2,boat,seen_train,v2
KhQGo2IdA9s,KhQGo2IdA9s_1000_11000,0,1,wolf,seen_train,v2
VVZLONMIsYk,VVZLONMIsYk_353000_363000,5,53,boat,seen_train,v2
-5npm3LS8mY,-5npm3LS8mY_50000_60000,0,50,bird,seen_train,v2
jME9QyhHS_0,jME9QyhHS_0_0_10000,0,0,woman,seen_train,v2
CAuRYwAxk68,CAuRYwAxk68_20000_30000,0,20,bird,seen_train,v2
mUN93MlvX64,mUN93MlvX64_42000_52000,0,42,piano_bassoon,seen_train,v2
iSBtK1T10Ew,iSBtK1T10Ew_1195000_1205000,19,55,drum_marimba,seen_train,v2
EMTM6gxHUUA,EMTM6gxHUUA_402000_412000,6,42,boat,seen_train,v2
lcOP60uXMeI,lcOP60uXMeI_194000_204000,3,14,piano_cello_clarinet,seen_train,v2
PcVCIA2ji9U,PcVCIA2ji9U_63000_73000,1,3,piano_bassoon,seen_train,v2
6zbsUtQL4nY,6zbsUtQL4nY_40000_50000,0,40,pig,seen_train,v2
sYO59cM1g_g,sYO59cM1g_g_6000_16000,0,6,woman,seen_train,v2
Bxe6WzMbfAI,Bxe6WzMbfAI_5000_15000,0,5,guitar_man,seen_train,v2
Aaiv1-NMnFs,Aaiv1-NMnFs_110000_120000,1,50,woman_guitar_drum_man,seen_train,v2
IQLRwEwfbCI,IQLRwEwfbCI_0_10000,0,0,sheep,seen_train,v2
eHt7a-qT1_8,eHt7a-qT1_8_10000_20000,0,10,tank,seen_train,v2
EMTM6gxHUUA,EMTM6gxHUUA_340000_350000,5,40,boat,seen_train,v2
KXvmc3dLn3E,KXvmc3dLn3E_248000_258000,4,8,saw,seen_train,v2
7oKjW1OIjuw,7oKjW1OIjuw_345000_355000,5,45,man,seen_train,v2
7xOfMdwjMS4,7xOfMdwjMS4_71000_81000,1,11,car,seen_train,v2
EqWWzGMfEC0,EqWWzGMfEC0_0_10000,0,0,woman,seen_train,v2
pNV8MKNqOkI,pNV8MKNqOkI_20000_30000,0,20,saxophone_guitar_cello_clarinet,seen_train,v2
Vk7rS8ymt-k,Vk7rS8ymt-k_10000_20000,0,10,guitar,seen_train,v2
E2E_NuOINN4,E2E_NuOINN4_210000_220000,3,30,woman_man,seen_train,v2
xB1ty3KEv04,xB1ty3KEv04_440000_450000,7,20,tabla_sitar_man,seen_train,v2
jRvksmeMzcU,jRvksmeMzcU_0_10000,0,0,goose,seen_train,v2
7ss9HKq36CQ,7ss9HKq36CQ_740000_750000,12,20,piano,seen_train,v2
K12gmeUgd68_0,K12gmeUgd68_0,0,0,guitar_piano,seen_train,v1m
sG74ihP6ouc,sG74ihP6ouc_19000_29000,0,19,missile-rocket,seen_train,v2
PcdKAvd51l0,PcdKAvd51l0_287000_297000,4,47,tractor,seen_train,v2
Atba0akik_o,Atba0akik_o_184000_194000,3,4,man,seen_train,v2
agTQVs2I9CE,agTQVs2I9CE_17000_27000,0,17,bassoon,seen_train,v2
xEBUuQsAHgM,xEBUuQsAHgM_10000_20000,0,10,cello_trumpet,seen_train,v2
bFVla-bTtJk,bFVla-bTtJk_7000_17000,0,7,cello_violin,seen_train,v2
qHuLE1A8QXQ,qHuLE1A8QXQ_400000_410000,6,40,horse,seen_train,v2
Bz_5Tg8pvqw,Bz_5Tg8pvqw_20000_30000,0,20,cat,seen_train,v2
advba16xBr8,advba16xBr8_5000_15000,0,5,flute,seen_train,v2
gkXu6uOmgCo,gkXu6uOmgCo_0_10000,0,0,man_hair-dryer,seen_train,v2
TLN8PxaK0fU,TLN8PxaK0fU_18000_28000,0,18,sorna,seen_train,v2
sJv-GqgHV6s,sJv-GqgHV6s_103000_113000,1,43,tractor,seen_train,v2
2jza_R_oSuw,2jza_R_oSuw_76000_86000,1,16,truck,seen_train,v2
Ho0MPBKhMog,Ho0MPBKhMog_0_10000,0,0,piano,seen_train,v2
tNwcV-D9jmA,tNwcV-D9jmA_138000_148000,2,18,saw,seen_train,v2
VVZLONMIsYk,VVZLONMIsYk_28000_38000,0,28,boat,seen_train,v2
TZjDtklgxVw_0,TZjDtklgxVw_0,0,0,car,seen_train,v1m
CRH0SBZ8SZg,CRH0SBZ8SZg_262000_272000,4,22,handpan,seen_train,v2
tZbh1cwwfv0,tZbh1cwwfv0_222000_232000,3,42,piano_bassoon,seen_train,v2
8bZDBFHsyXw,8bZDBFHsyXw_23000_33000,0,23,gun,seen_train,v2
WchfLVcvoFU,WchfLVcvoFU_405000_415000,6,45,trumpet_man,seen_train,v2
nT0PHpAlvys,nT0PHpAlvys_763000_773000,12,43,mower,seen_train,v2
s6dj_CqT0Mk_0,s6dj_CqT0Mk_0,0,0,ukulele_guitar,seen_train,v1m
df9QQ3leJzk,df9QQ3leJzk_180000_190000,3,0,flute_piano,seen_train,v2
0Stq3XQqmYE,0Stq3XQqmYE_13000_23000,0,13,gun,seen_train,v2
5FYG_Wtet7U,5FYG_Wtet7U_50000_60000,0,50,handpan_guitar_violin,seen_train,v2
Y-CXXqqtpRg,Y-CXXqqtpRg_10000_20000,0,10,guitar,seen_train,v2
7pNykt6zACc,7pNykt6zACc_770000_780000,12,50,piano,seen_train,v2
wZXSc3TCUXA,wZXSc3TCUXA_60000_70000,1,0,accordion,seen_train,v2
wnAOz5N5oQE,wnAOz5N5oQE_594000_604000,9,54,dog_man,seen_train,v2
4Ol9khacMhU,4Ol9khacMhU_37000_47000,0,37,saw,seen_train,v2
fGuTL7evhLs,fGuTL7evhLs_67000_77000,1,7,wolf,seen_train,v2
FHSoSamzdAY,FHSoSamzdAY_290000_300000,4,50,guitar_violin,seen_train,v2
BQ-dwfQPVtI,BQ-dwfQPVtI_10000_20000,0,10,keyboard,seen_train,v2
2NB4S3zULrw,2NB4S3zULrw_43000_53000,0,43,tabla_guitar,seen_train,v2
DWJOXFwjo2E,DWJOXFwjo2E_2000_12000,0,2,hair-dryer,seen_train,v2
Jnz4J2Rlzls,Jnz4J2Rlzls_16000_26000,0,16,saw,seen_train,v2
9PHmJZwH6BM,9PHmJZwH6BM_4000_14000,0,4,train,seen_train,v2
8hgXV2cFWEk,8hgXV2cFWEk_11000_21000,0,11,piano,seen_train,v2
oS2-lPjnqvY,oS2-lPjnqvY_260000_270000,4,20,man,seen_train,v2
5V9Wtpt_SzY,5V9Wtpt_SzY_145000_155000,2,25,piano_man,seen_train,v2
gXMruTUdW2Y,gXMruTUdW2Y_183000_193000,3,3,sorna,seen_train,v2
4KyFqVPkJaM,4KyFqVPkJaM_15000_25000,0,15,piano_violin,seen_train,v2
_H9b1a0iElI,_H9b1a0iElI_103000_113000,1,43,piano_cello,seen_train,v2
CRH0SBZ8SZg,CRH0SBZ8SZg_220000_230000,3,40,handpan,seen_train,v2
x02TI_gnx2E,x02TI_gnx2E_133000_143000,2,13,guitar_man,seen_train,v2
KzAWRxjQ8JE,KzAWRxjQ8JE_37000_47000,0,37,cello_erhu,seen_train,v2
RYTEikiB21c,RYTEikiB21c_378000_388000,6,18,airplane,seen_train,v2
4iBKGaXv6mo,4iBKGaXv6mo_314000_324000,5,14,piano_violin,seen_train,v2
tUBTXBDrURA,tUBTXBDrURA_40000_50000,0,40,woman_guitar,seen_train,v2
hU2Jdzw4wGo,hU2Jdzw4wGo_100000_110000,1,40,woman_piano,seen_train,v2
yo0FoM-FOSE,yo0FoM-FOSE_20000_30000,0,20,woman_guitar,seen_train,v2
EWJnWT2kgUY,EWJnWT2kgUY_30000_40000,0,30,man,seen_train,v2
tUBTXBDrURA,tUBTXBDrURA_190000_200000,3,10,woman_guitar,seen_train,v2
MrAXMU6H99M,MrAXMU6H99M_50000_60000,0,50,piano,seen_train,v2
cosPDHe28-4,cosPDHe28-4_9000_19000,0,9,car,seen_train,v2
2gNsKsPGyKI,2gNsKsPGyKI_7000_17000,0,7,ukulele,seen_train,v2
RjqYODuzZOc,RjqYODuzZOc_183000_193000,3,3,vacuum-cleaner,seen_train,v2
Io0fl6aRqi0,Io0fl6aRqi0_420000_430000,7,0,woman_man,seen_train,v2
4tdyszmexc8,4tdyszmexc8_433000_443000,7,13,piano,seen_train,v2
4k63MOSjOBw,4k63MOSjOBw_233000_243000,3,53,piano_violin,seen_train,v2
50Z4O0mzAXg,50Z4O0mzAXg_50000_60000,0,50,guitar_sitar,seen_train,v2
0VfSLH1v_54,0VfSLH1v_54_61000_71000,1,1,gun,seen_train,v2
qmBE2wUtsng,qmBE2wUtsng_15000_25000,0,15,trombone_man,seen_train,v2
dlWTDbZEC08,dlWTDbZEC08_194000_204000,3,14,duck,seen_train,v2
ulY19nQuPuc,ulY19nQuPuc_223000_233000,3,43,flute_piano,seen_train,v2
e9SrAgHZcbg,e9SrAgHZcbg_37000_47000,0,37,drum_piano_guitar_woman,seen_train,v2
MUzcFqp-m_4,MUzcFqp-m_4_240000_250000,4,0,guitar_man,seen_train,v2
aaAwY9IGUFQ,aaAwY9IGUFQ_85000_95000,1,25,man_ukulele,seen_train,v2
ZALSu2gYKg8,ZALSu2gYKg8_710000_720000,11,50,woman_parrot,seen_train,v2
zU0iA_sBzg0,zU0iA_sBzg0_110000_120000,1,50,woman_boat,seen_train,v2
wGMX9kGLdWw,wGMX9kGLdWw_144000_154000,2,24,train,seen_train,v2
-7OvXNt9sjE,-7OvXNt9sjE_49000_59000,0,49,keyboard,seen_train,v2
zVTolK_Yb34,zVTolK_Yb34_45000_55000,0,45,trumpet,seen_train,v2
Yp3L_6h-IeE,Yp3L_6h-IeE_345000_355000,5,45,motorcycle,seen_train,v2
ohKtWBkhXfs,ohKtWBkhXfs_63000_73000,1,3,tabla,seen_train,v2
lULKn3Ejqds,lULKn3Ejqds_10000_20000,0,10,guitar,seen_train,v2
Br7OOHUUj7M,Br7OOHUUj7M_129000_139000,2,9,woman_piano,seen_train,v2
VkzxuQKSqvY,VkzxuQKSqvY_906000_916000,15,6,woman,seen_train,v2
EzPcuNoSHMM,EzPcuNoSHMM_0_10000,0,0,off-the-screen,seen_train,v2
EpFSvlK9bqM,EpFSvlK9bqM_16000_26000,0,16,train,seen_train,v2
8dayofDFbqQ,8dayofDFbqQ_113000_123000,1,53,wolf,seen_train,v2
8kvWXp4snH8,8kvWXp4snH8_78000_88000,1,18,piano_clarinet,seen_train,v2
coimtgYRHYM,coimtgYRHYM_220000_230000,3,40,drum_guitar,seen_train,v2
6yS2h5egiqM,6yS2h5egiqM_768000_778000,12,48,saw,seen_train,v2
V8VM7aOsfAo,V8VM7aOsfAo_340000_350000,5,40,woman_man_ukulele,seen_train,v2
-EuFwreCO2o,-EuFwreCO2o_92000_102000,1,32,cello_violin,seen_train,v2
rzKjN2en0H8,rzKjN2en0H8_460000_470000,7,40,saxophone_man,seen_train,v2
SFVZ2OklsVM,SFVZ2OklsVM_11190000_11200000,186,30,guitar_man,seen_train,v2
Ytaag2VGRys,Ytaag2VGRys_0_10000,0,0,cat,seen_train,v2
4mgX8QxQsn0,4mgX8QxQsn0_447000_457000,7,27,lion,seen_train,v2
4bg9UqOSeBo,4bg9UqOSeBo_177000_187000,2,57,woman_dog,seen_train,v2
Ij4LUb9HbTE,Ij4LUb9HbTE_44000_54000,0,44,pipa,seen_train,v2
dW2utwg9oOg,dW2utwg9oOg_240000_250000,4,0,parrot,seen_train,v2
-1HyqEM_VwM,-1HyqEM_VwM_137000_147000,2,17,piano,seen_train,v2
BLBPsHyCrYE,BLBPsHyCrYE_212000_222000,3,32,pipa,seen_train,v2
fSdR8U3VkWU,fSdR8U3VkWU_1030000_1040000,17,10,woman,seen_train,v2
5oQRA7tEVfI,5oQRA7tEVfI_70000_80000,1,10,drum_guitar_woman,seen_train,v2
OTb1g25LVTw,OTb1g25LVTw_280000_290000,4,40,man,seen_train,v2
YFUWu4HvTWo,YFUWu4HvTWo_40000_50000,0,40,woman_piano,seen_train,v2
yVT4LZ7ksrQ,yVT4LZ7ksrQ_555000_565000,9,15,man_pipa,seen_train,v2
0BsmPd44Bic,0BsmPd44Bic_39000_49000,0,39,piano_guitar,seen_train,v2
qiywoFNDWCE,qiywoFNDWCE_158000_168000,2,38,pipa,seen_train,v2
q8KbfrjoTPM,q8KbfrjoTPM_217000_227000,3,37,trombone,seen_train,v2
6SBmtvUnp_Y,6SBmtvUnp_Y_10000_20000,0,10,hair-dryer,seen_train,v2
Y6gJ4R18338,Y6gJ4R18338_20000_30000,0,20,sitar,seen_train,v2
V9KZ5FCtG9A,V9KZ5FCtG9A_15000_25000,0,15,drum_guitar,seen_train,v2
9V6XZitOH84,9V6XZitOH84_432000_442000,7,12,woman,seen_train,v2
nq2hRazJi_k,nq2hRazJi_k_36000_46000,0,36,cello,seen_train,v2
SFVZ2OklsVM,SFVZ2OklsVM_3560000_3570000,59,20,guitar_man,seen_train,v2
oaYIWYXFMqY,oaYIWYXFMqY_420000_430000,7,0,flute_drum_handpan_guitar,seen_train,v2
HkkaoyrOVG0,HkkaoyrOVG0_150000_160000,2,30,bird,seen_train,v2
rRbHTeAcJLQ,rRbHTeAcJLQ_305000_315000,5,5,woman,seen_train,v2
4SJ-Oy97rVE,4SJ-Oy97rVE_24000_34000,0,24,tabla_woman,seen_train,v2
e-Gj65cEGZY,e-Gj65cEGZY_15000_25000,0,15,flute_violin,seen_train,v2
qu7DI5iu-QE,qu7DI5iu-QE_6000_16000,0,6,guitar,seen_train,v2
FBsYnc6YtWM,FBsYnc6YtWM_447000_457000,7,27,boat,seen_train,v2
-jcWMBunJng,-jcWMBunJng_180000_190000,3,0,flute_piano,seen_train,v2
qbIIV6y4vss,qbIIV6y4vss_267000_277000,4,27,piano,seen_train,v2
VhleNKHckyI,VhleNKHckyI_34000_44000,0,34,drum_guitar,seen_train,v2
eAzfhxcAICs,eAzfhxcAICs_20000_30000,0,20,goose,seen_train,v2
t_6avNV-o0Y,t_6avNV-o0Y_274000_284000,4,34,man_clipper,seen_train,v2
S1TxB-Pu2sQ,S1TxB-Pu2sQ_260000_270000,4,20,woman_hair-dryer,seen_train,v2
JXlgmoBDgj0,JXlgmoBDgj0_287000_297000,4,47,handpan,seen_train,v2
dyCq1yX4Wgw,dyCq1yX4Wgw_0_10000,0,0,sitar,seen_train,v2
iSBtK1T10Ew,iSBtK1T10Ew_1831000_1841000,30,31,piano_violin_saxophone,seen_train,v2
-QLfr-nYbPA,-QLfr-nYbPA_25000_35000,0,25,guitar,seen_train,v2
k-QdTpIp5m0,k-QdTpIp5m0_242000_252000,4,2,missile-rocket,seen_train,v2
NXh_WM6sp4k,NXh_WM6sp4k_604000_614000,10,4,guitar_man,seen_train,v2
3UaI-KVq2Ss_0,3UaI-KVq2Ss_0,0,0,dog,seen_train,v1m
-458eoazpK8,-458eoazpK8_18000_28000,0,18,truck,seen_train,v2
xqRA3v7owAk_0,xqRA3v7owAk_0,0,0,guitar,seen_train,v1m
BSkcM4ScyEs,BSkcM4ScyEs_10000_20000,0,10,handpan,seen_train,v2
SYfeA7hTBXM,SYfeA7hTBXM_85000_95000,1,25,man,seen_train,v2
KXvmc3dLn3E,KXvmc3dLn3E_685000_695000,11,25,tractor,seen_train,v2
-LaELrishqU,-LaELrishqU_89000_99000,1,29,guitar_man,seen_train,v2
fvK8_OlcrCo,fvK8_OlcrCo_91000_101000,1,31,piano_tuba,seen_train,v2
T5l5oW7vWyQ,T5l5oW7vWyQ_110000_120000,1,50,duck,seen_train,v2
K-CK5Arwd7g,K-CK5Arwd7g_13000_23000,0,13,parrot,seen_train,v2
ifHRDBx-ctw,ifHRDBx-ctw_13000_23000,0,13,accordion,seen_train,v2
4bg9UqOSeBo,4bg9UqOSeBo_195000_205000,3,15,woman_dog,seen_train,v2
KUYszf-sxA4,KUYszf-sxA4_35000_45000,0,35,elephant,seen_train,v2
OTb1g25LVTw,OTb1g25LVTw_420000_430000,7,0,man,seen_train,v2
7hzHMJAOpFI,7hzHMJAOpFI_0_10000,0,0,man,seen_train,v2
TQijbX5OgS8,TQijbX5OgS8_100000_110000,1,40,piano_drum_guitar_trumpet,seen_train,v2
qCvhCSbIyj4,qCvhCSbIyj4_8000_18000,0,8,airplane,seen_train,v2
SFVZ2OklsVM,SFVZ2OklsVM_3131000_3141000,52,11,accordion_guitar,seen_train,v2
gMJKOpWVQK4,gMJKOpWVQK4_20000_30000,0,20,guitar,seen_train,v2
u1PpkxUBP_I,u1PpkxUBP_I_300000_310000,5,0,dog_man,seen_train,v2
5Gfo6-6URMI,5Gfo6-6URMI_14000_24000,0,14,trombone,seen_train,v2
LQlLJWdCelw,LQlLJWdCelw_105000_115000,1,45,piano_woman_guitar,seen_train,v2
JXlgmoBDgj0,JXlgmoBDgj0_171000_181000,2,51,handpan,seen_train,v2
RV1GEO0onvs,RV1GEO0onvs_40000_50000,0,40,man,seen_train,v2
4Ko2TdqMgks,4Ko2TdqMgks_3000_13000,0,3,keyboard,seen_train,v2
jEk68LBXoNc,jEk68LBXoNc_19000_29000,0,19,erhu,seen_train,v2
cOrw3tdXtTI,cOrw3tdXtTI_45000_55000,0,45,sheep,seen_train,v2
o1mLNJDVLQA,o1mLNJDVLQA_1335000_1345000,22,15,man,seen_train,v2
J_r9nOIoozw,J_r9nOIoozw_30000_40000,0,30,guitar,seen_train,v2
vVJ-Zhj2HvU,vVJ-Zhj2HvU_22000_32000,0,22,flute_piano,seen_train,v2
QZonvfEwAWY,QZonvfEwAWY_215000_225000,3,35,piano_clarinet,seen_train,v2
1U0tUEB4-XI,1U0tUEB4-XI_10000_20000,0,10,missile-rocket,seen_train,v2
1CuDA0JtTv0,1CuDA0JtTv0_3000_13000,0,3,flute_guitar,seen_train,v2
VkzxuQKSqvY,VkzxuQKSqvY_251000_261000,4,11,woman,seen_train,v2
aq3mnDRVIq0,aq3mnDRVIq0_213000_223000,3,33,man,seen_train,v2
uj2ybZHeGL0,uj2ybZHeGL0_18000_28000,0,18,woman_guitar,seen_train,v2
MU0vzvYZ9xg,MU0vzvYZ9xg_3000_13000,0,3,guitar,seen_train,v2
iux_t_UEsNU,iux_t_UEsNU_16000_26000,0,16,man,seen_train,v2
sJv-GqgHV6s,sJv-GqgHV6s_126000_136000,2,6,tractor_man,seen_train,v2
yuat3l0agM4,yuat3l0agM4_141000_151000,2,21,trumpet,seen_train,v2
1ikYg55bxIg,1ikYg55bxIg_32000_42000,0,32,piano_tuba,seen_train,v2
RWWhaaUKp0k,RWWhaaUKp0k_1000_11000,0,1,airplane,seen_train,v2
udnZwpblmUU,udnZwpblmUU_93000_103000,1,33,car,seen_train,v2
1iLtdzdbkw4,1iLtdzdbkw4_1000_11000,0,1,hair-dryer,seen_train,v2
-5kVqkhkeKU,-5kVqkhkeKU_0_10000,0,0,duck,seen_train,v2
KXvmc3dLn3E,KXvmc3dLn3E_9000_19000,0,9,tractor,seen_train,v2
nnuN-Zt60TM,nnuN-Zt60TM_248000_258000,4,8,piano_violin,seen_train,v2
nYM3FMng2l0,nYM3FMng2l0_183000_193000,3,3,mower,seen_train,v2
-wb3JWo4qTg,-wb3JWo4qTg_140000_150000,2,20,woman,seen_train,v2
5U2ZiMVHMxg,5U2ZiMVHMxg_200000_210000,3,20,vacuum-cleaner,seen_train,v2
u4v75o5WxYw_7,u4v75o5WxYw_7,0,0,man_piano,seen_train,v1m
k35blcO8Z7k,k35blcO8Z7k_167000_177000,2,47,woman,seen_train,v2
SXso6qja8JU,SXso6qja8JU_65000_75000,1,5,woman_guitar,seen_train,v2
cNvRtJaDMg8,cNvRtJaDMg8_2000_12000,0,2,mower,seen_train,v2
CiaP-0jqq7U,CiaP-0jqq7U_65000_75000,1,5,sheep,seen_train,v2
2IhUG2ddUTY,2IhUG2ddUTY_41000_51000,0,41,tabla_sitar,seen_train,v2
q6Vwbg3SOSc,q6Vwbg3SOSc_467000_477000,7,47,gun,seen_train,v2
7gwIEglCBI8,7gwIEglCBI8_30000_40000,0,30,piano_bassoon,seen_train,v2
O_udia5NhXo,O_udia5NhXo_134000_144000,2,14,tractor,seen_train,v2
